question_id,answer
2,true
5,false
3,true
7,false
12,true
1,true
6,false
4,false
13,false
8,true
11,false
10,true
15,true
16,false
9,true
14,false
20,true
17,true
21,true
22,true
18,true
24,false
26,true
19,false
23,true
25,true
31,true
29,true
27,false
32,true
34,true
35,true
28,true
38,true
30,true
43,true
40,true
37,true
42,true
39,true
41,true
36,false
33,true
45,true
44,true
47,true
48,true
46,true
49,false
54,true
51,false
58,true
53,false
56,true
57,true
59,true
52,true
55,true
50,true
61,true
60,false
65,true
68,false
64,true
63,true
67,false
70,true
74,true
66,true
75,false
72,false
69,true
71,true
62,true
76,true
73,false
78,false
77,false
80,false
82,true
86,true
81,true
79,false
85,false
83,false
89,false
88,false
84,false
90,false
91,false
92,false
93,false
94,false
98,false
97,false
95,false
100,true
101,false
104,true
99,true
96,true
105,false
102,false
106,false
108,false
103,true
107,true
109,true
111,false
112,true
113,true
116,false
114,true
115,true
117,false
121,false
110,false
118,true
120,true
119,false
87,true
123,true
122,true
126,true
124,true
125,true
127,true
128,true
131,true
130,false
129,false
132,true
133,true
135,false
136,false
141,true
143,false
138,true
137,true
139,true
142,false
134,true
147,true
140,true
146,true
145,true
149,true
148,false
144,false
150,false
151,false
154,false
152,true
157,true
158,false
156,true
153,false
159,true
160,true
155,false
161,false
162,false
164,false
165,false
163,true
166,false
172,true
168,false
170,true
175,false
171,true
176,true
173,true
167,false
174,true
169,true
177,false
178,false
179,true
181,true
180,true
182,true
183,true
184,false
188,true
187,true
185,false
186,false
190,false
195,false
196,true
193,false
192,false
197,true
191,false
189,true
194,false
198,true
204,true
200,true
203,true
201,false
202,true
199,true
205,false
206,true
207,true
212,true
214,true
208,true
209,false
213,true
210,false
211,true
215,true
216,false
219,true
217,true
218,true
220,true
222,false
228,true
221,false
223,true
225,false
227,false
232,false
230,false
224,true
235,true
231,true
233,true
234,true
229,true
236,false
238,true
241,true
240,true
237,true
239,true
242,true
243,true
247,false
244,true
246,true
245,true
248,true
226,false
250,true
249,false
251,true
252,false
253,true
257,true
255,true
254,true
256,true
258,true
259,true
261,true
263,true
260,true
262,false
266,true
265,false
267,true
264,false
268,true
273,true
274,true
276,false
272,false
275,true
280,true
278,true
277,true
271,true
270,true
269,false
279,false
284,false
285,false
283,false
281,true
289,true
291,true
295,true
288,true
287,false
286,true
290,false
296,true
292,false
293,false
282,true
298,true
299,false
300,true
302,true
297,true
303,false
308,true
294,false
307,true
301,true
309,true
305,true
306,true
304,false
310,true
314,true
311,true
312,true
313,true
322,true
320,true
317,false
321,true
316,true
318,true
319,true
325,true
324,true
323,true
329,false
326,true
327,false
328,true
330,true
337,true
333,true
335,false
332,true
315,false
338,true
336,false
331,true
340,true
339,true
334,true
343,false
341,true
345,true
342,true
344,true
346,false
348,true
352,true
350,true
347,true
349,true
354,true
353,true
351,true
355,true
357,true
356,true
359,true
358,true
360,true
363,true
364,true
365,true
366,true
361,true
367,false
362,true
374,true
369,false
373,true
370,true
371,true
368,true
372,true
375,true
377,true
376,false
384,true
385,true
380,true
379,false
388,false
378,true
382,true
383,true
386,true
387,true
391,true
390,true
392,true
381,true
389,true
393,true
395,false
397,true
396,false
401,true
403,false
399,true
394,true
398,true
405,true
407,false
408,true
409,true
404,true
402,false
411,true
413,true
414,true
410,true
415,false
417,false
412,true
406,true
416,false
419,false
418,true
421,true
420,true
422,true
423,true
400,true
427,true
426,true
428,true
431,true
430,true
424,true
432,true
434,true
433,true
429,true
435,true
436,true
437,true
438,true
439,false
441,false
444,false
442,true
440,true
446,false
443,true
445,false
425,false
451,false
447,true
450,false
454,false
449,false
453,false
452,false
448,false
455,false
456,true
457,true
459,true
460,false
461,true
458,true
462,false
465,true
463,true
464,true
466,true
468,true
472,false
471,true
469,true
470,false
473,true
475,true
474,true
467,true
477,true
479,true
478,true
476,true
481,false
480,true
483,true
486,true
484,true
487,true
488,false
485,true
490,true
491,true
482,true
493,false
494,false
498,true
495,true
492,true
496,true
497,false
502,true
504,true
505,false
501,false
503,true
507,true
500,false
509,true
510,false
489,true
512,true
511,true
508,true
506,true
515,true
514,true
513,true
517,true
519,true
521,true
525,true
516,true
520,true
518,true
524,true
523,true
499,false
527,false
526,true
528,true
522,true
532,true
529,true
535,false
536,false
533,true
534,false
530,true
531,true
539,false
537,true
538,true
540,false
544,true
541,true
545,false
543,true
549,true
547,true
542,true
554,false
552,true
550,false
548,true
555,true
556,true
553,true
546,true
551,true
557,true
560,true
561,true
559,false
558,true
566,true
565,false
567,true
570,true
569,true
568,true
564,true
572,false
562,false
573,false
571,true
563,true
578,true
574,true
579,false
575,false
577,true
584,false
580,true
583,false
586,true
582,true
581,false
585,false
587,true
588,true
589,false
590,false
591,true
576,false
594,true
593,false
595,true
599,false
597,false
596,true
603,false
600,false
601,true
592,false
606,true
598,true
602,true
608,false
604,false
605,false
610,true
607,true
609,true
611,false
613,true
612,true
615,true
618,false
619,false
621,false
614,true
616,true
617,true
620,true
626,false
624,false
627,false
625,false
622,false
623,true
629,false
